"County","Type","Bedrooms","Year","Rent"
"Waterford","Semi detached house","3","2009","705.71"
"Waterford","Semi detached house","3","2010","652.64"
"Waterford","Semi detached house","3","2011","637.18"
"Waterford","Semi detached house","3","2012","618.74"
"Waterford","Semi detached house","3","2013","608.5"
"Waterford","Semi detached house","3","2014","610.27"
"Waterford","Semi detached house","3","2015","631.92"
"Waterford","Semi detached house","3","2016","667.46"
"Waterford","Semi detached house","3","2017","724.125"
"Waterford","Semi detached house","3","2018","789.58"
"Waterford","Semi detached house","3","2019","852.305"
"Waterford","Semi detached house","3","2020","882.18"
"Waterford","Semi detached house","3","2021","916.39"
"Waterford","Semi detached house","4+","2008","825.05"
"Waterford","Semi detached house","4+","2009","778.14"
"Waterford","Semi detached house","4+","2010","717.845"
"Waterford","Semi detached house","4+","2011","685.455"
"Waterford","Semi detached house","4+","2012","681.355"
"Waterford","Semi detached house","4+","2013","679.89"
"Waterford","Semi detached house","4+","2014","690.3"
"Waterford","Semi detached house","4+","2015","712.84"
"Waterford","Semi detached house","4+","2016","824.775"
"Waterford","Semi detached house","4+","2017","836.545"
"Waterford","Semi detached house","4+","2018","909.395"
"Waterford","Semi detached house","4+","2019","1038.37"
"Waterford","Semi detached house","4+","2020","1083.66"
"Waterford","Semi detached house","4+","2021","990.37"
"Waterford","Semi detached house","All","2008","763.725"
"Waterford","Semi detached house","All","2009","713.1"
"Waterford","Semi detached house","All","2010","659.765"
"Waterford","Semi detached house","All","2011","638.215"
"Waterford","Semi detached house","All","2012","622.52"
"Waterford","Semi detached house","All","2013","613.86"
"Waterford","Semi detached house","All","2014","617.86"
"Waterford","Semi detached house","All","2015","632.345"
"Waterford","Semi detached house","All","2016","687.43"
"Waterford","Semi detached house","All","2017","733.91"
"Waterford","Semi detached house","All","2018","799.585"
"Waterford","Semi detached house","All","2019","874.935"
"Waterford","Semi detached house","All","2020","896.075"
"Waterford","Semi detached house","All","2021","901.12"
"Waterford","Terrace house","1","2008","0"
"Waterford","Terrace house","1","2009","0"
"Waterford","Terrace house","1","2010","0"
"Waterford","Terrace house","1","2011","0"
"Waterford","Terrace house","1","2012","0"
"Waterford","Terrace house","1","2013","0"
"Waterford","Terrace house","1","2014","0"
"Waterford","Terrace house","1","2015","0"
"Waterford","Terrace house","1","2016","408.525"
"Waterford","Terrace house","1","2017","402.78"
"Waterford","Terrace house","1","2018","516.345"
"Waterford","Terrace house","1","2019","0"
"Waterford","Terrace house","1","2020","0"
"Waterford","Terrace house","1","2021","0"
"Waterford","Terrace house","2","2008","636.755"
"Waterford","Terrace house","2","2009","593.57"
"Waterford","Terrace house","2","2010","549.51"
"Waterford","Terrace house","2","2011","538.065"
"Waterford","Terrace house","2","2012","521.35"
"Waterford","Terrace house","2","2013","494.855"
"Waterford","Terrace house","2","2014","503.785"
"Waterford","Terrace house","2","2015","520.095"
"Waterford","Terrace house","2","2016","541.13"
"Waterford","Terrace house","2","2017","601.03"
"Waterford","Terrace house","2","2018","656.4"
"Waterford","Terrace house","2","2019","710.205"
"Waterford","Terrace house","2","2020","741.2"
"Waterford","Terrace house","2","2021","795.9"
"Waterford","Terrace house","3","2008","741.105"
"Waterford","Terrace house","3","2009","679.18"
"Waterford","Terrace house","3","2010","618.83"
"Waterford","Terrace house","3","2011","588.56"
"Waterford","Terrace house","3","2012","579.715"
"Waterford","Terrace house","3","2013","565.015"
"Waterford","Terrace house","3","2014","560.39"
"Waterford","Terrace house","3","2015","590.62"
"Waterford","Terrace house","3","2016","620.3"
"Waterford","Terrace house","3","2017","658.965"
"Waterford","Terrace house","3","2018","722.785"
"Waterford","Terrace house","3","2019","763.22"
"Waterford","Terrace house","3","2020","786.97"
"Waterford","Terrace house","3","2021","813.64"
"Waterford","Terrace house","4+","2008","378.65"
"Waterford","Terrace house","4+","2009","741.14"
"Waterford","Terrace house","4+","2010","657.2"
"Waterford","Terrace house","4+","2011","637.58"
"Waterford","Terrace house","4+","2012","626.835"
"Waterford","Terrace house","4+","2013","648.99"
"Waterford","Terrace house","4+","2014","633.985"
"Waterford","Terrace house","4+","2015","678.07"
"Waterford","Terrace house","4+","2016","706.955"
"Waterford","Terrace house","4+","2017","399.805"
"Waterford","Terrace house","4+","2018","863.085"
"Waterford","Terrace house","4+","2019","929.73"
"Waterford","Terrace house","4+","2020","919.66"
"Waterford","Terrace house","4+","2021","0"
"Waterford","Terrace house","All","2008","702.31"
"Waterford","Terrace house","All","2009","642.87"
"Waterford","Terrace house","All","2010","590.22"
"Waterford","Terrace house","All","2011","572.885"
"Waterford","Terrace house","All","2012","562.46"
"Waterford","Terrace house","All","2013","544.52"
"Waterford","Terrace house","All","2014","539.995"
"Waterford","Terrace house","All","2015","565.16"
"Waterford","Terrace house","All","2016","579.865"
"Waterford","Terrace house","All","2017","623.425"
"Waterford","Terrace house","All","2018","699.94"
"Waterford","Terrace house","All","2019","748.925"
"Waterford","Terrace house","All","2020","771.41"
"Waterford","Terrace house","All","2021","804.65"
"Westmeath","All","1","2008","519.96"
"Westmeath","All","1","2009","489.08"
"Westmeath","All","1","2010","472.345"
"Westmeath","All","1","2011","451.08"
"Westmeath","All","1","2012","424.805"
"Westmeath","All","1","2013","417.9"
"Westmeath","All","1","2014","424.535"
"Westmeath","All","1","2015","446.59"
"Westmeath","All","1","2016","480.195"
"Westmeath","All","1","2017","521.455"
"Westmeath","All","1","2018","584.785"
"Westmeath","All","1","2019","629.755"
"Westmeath","All","1","2020","650.33"
"Westmeath","All","1","2021","673.12"
"Westmeath","All","2","2008","676.58"
"Westmeath","All","2","2009","607.405"
"Westmeath","All","2","2010","558.25"
"Westmeath","All","2","2011","547.18"
"Westmeath","All","2","2012","518.66"
"Westmeath","All","2","2013","522.85"
"Westmeath","All","2","2014","529.05"
"Westmeath","All","2","2015","620.82"
"Westmeath","All","2","2016","616.155"
"Westmeath","All","2","2017","662.64"
"Westmeath","All","2","2018","740.31"
"Westmeath","All","2","2019","805.105"
"Westmeath","All","2","2020","843.935"
"Westmeath","All","2","2021","876.2"
"Westmeath","All","3","2008","705.36"
"Westmeath","All","3","2009","636.805"
"Westmeath","All","3","2010","578.505"
"Westmeath","All","3","2011","560.155"
"Westmeath","All","3","2012","545.135"
"Westmeath","All","3","2013","540.74"
"Westmeath","All","3","2014","549.445"
"Westmeath","All","3","2015","592.505"
"Westmeath","All","3","2016","645.525"
"Westmeath","All","3","2017","708.585"
"Westmeath","All","3","2018","763.945"
"Westmeath","All","3","2019","844.23"
"Westmeath","All","3","2020","910.9"
"Westmeath","All","3","2021","943.41"
"Westmeath","All","4+","2008","788.28"
"Westmeath","All","4+","2009","731.695"
"Westmeath","All","4+","2010","680.88"
"Westmeath","All","4+","2011","656.865"
"Westmeath","All","4+","2012","622.385"
"Westmeath","All","4+","2013","613.735"
"Westmeath","All","4+","2014","629.715"
"Westmeath","All","4+","2015","677.81"
"Westmeath","All","4+","2016","735.325"
"Westmeath","All","4+","2017","799.055"
"Westmeath","All","4+","2018","873.465"
"Westmeath","All","4+","2019","944.145"
"Westmeath","All","4+","2020","1013.34"
"Westmeath","All","4+","2021","1055.86"
"Westmeath","All","All","2008","690.855"
"Westmeath","All","All","2009","630.995"
"Westmeath","All","All","2010","583.675"
"Westmeath","All","All","2011","565.195"
"Westmeath","All","All","2012","540.04"
"Westmeath","All","All","2013","537.315"
"Westmeath","All","All","2014","546"
"Westmeath","All","All","2015","603.8"
"Westmeath","All","All","2016","632.695"
"Westmeath","All","All","2017","686.75"
"Westmeath","All","All","2018","755.64"
"Westmeath","All","All","2019","818.915"
"Westmeath","All","All","2020","867.78"
"Westmeath","All","All","2021","896.3"
"Westmeath","Apartment","1","2008","539.075"
"Westmeath","Apartment","1","2009","506.565"
"Westmeath","Apartment","1","2010","482.445"
"Westmeath","Apartment","1","2011","471.99"
"Westmeath","Apartment","1","2012","441.61"
"Westmeath","Apartment","1","2013","432.025"
"Westmeath","Apartment","1","2014","436.935"
"Westmeath","Apartment","1","2015","469.22"
"Westmeath","Apartment","1","2016","500.215"
"Westmeath","Apartment","1","2017","539.205"
"Westmeath","Apartment","1","2018","590.945"
"Westmeath","Apartment","1","2019","642.345"
"Westmeath","Apartment","1","2020","655.815"
"Westmeath","Apartment","1","2021","692.02"
"Westmeath","Apartment","2","2008","694.04"
"Westmeath","Apartment","2","2009","621.355"
"Westmeath","Apartment","2","2010","568.515"
"Westmeath","Apartment","2","2011","562.44"
"Westmeath","Apartment","2","2012","534.54"
"Westmeath","Apartment","2","2013","540.285"
"Westmeath","Apartment","2","2014","544.325"
"Westmeath","Apartment","2","2015","653.675"
"Westmeath","Apartment","2","2016","639.92"
"Westmeath","Apartment","2","2017","685.005"
"Westmeath","Apartment","2","2018","759.315"
"Westmeath","Apartment","2","2019","828.445"
"Westmeath","Apartment","2","2020","871.26"
"Westmeath","Apartment","2","2021","913.72"
"Westmeath","Apartment","3","2008","781.88"
"Westmeath","Apartment","3","2009","681.06"
"Westmeath","Apartment","3","2010","620.42"
"Westmeath","Apartment","3","2011","618.95"
"Westmeath","Apartment","3","2012","603.92"
"Westmeath","Apartment","3","2013","603.605"
"Westmeath","Apartment","3","2014","597.99"
"Westmeath","Apartment","3","2015","704.325"
"Westmeath","Apartment","3","2016","714.96"
"Westmeath","Apartment","3","2017","811.23"
"Westmeath","Apartment","3","2018","871.5"
"Westmeath","Apartment","3","2019","973.79"
"Westmeath","Apartment","3","2020","1032.59"
"Westmeath","Apartment","3","2021","1038.66"
"Westmeath","Apartment","4+","2008","0"
"Westmeath","Apartment","4+","2009","447.725"
"Westmeath","Apartment","4+","2010","431.265"
"Westmeath","Apartment","4+","2011","868.415"
"Westmeath","Apartment","4+","2012","0"
"Westmeath","Apartment","4+","2013","412.96"
"Westmeath","Apartment","4+","2014","411.155"
"Westmeath","Apartment","4+","2015","489.64"
"Westmeath","Apartment","4+","2016","0"
"Westmeath","Apartment","4+","2017","0"
"Westmeath","Apartment","4+","2018","0"
"Westmeath","Apartment","4+","2019","0"
"Westmeath","Apartment","4+","2020","0"
"Westmeath","Apartment","4+","2021","0"
"Westmeath","Apartment","All","2008","683.58"
"Westmeath","Apartment","All","2009","612.93"
"Westmeath","Apartment","All","2010","569.555"
"Westmeath","Apartment","All","2011","565.885"
"Westmeath","Apartment","All","2012","521.52"
"Westmeath","Apartment","All","2013","525.93"
"Westmeath","Apartment","All","2014","533.325"
"Westmeath","Apartment","All","2015","626.845"
"Westmeath","Apartment","All","2016","621.465"
"Westmeath","Apartment","All","2017","675.42"
"Westmeath","Apartment","All","2018","743.805"
"Westmeath","Apartment","All","2019","806.925"
"Westmeath","Apartment","All","2020","844.32"
"Westmeath","Apartment","All","2021","874.38"
"Westmeath","Detached house","1","2008","0"
"Westmeath","Detached house","1","2009","0"
"Westmeath","Detached house","1","2010","0"
"Westmeath","Detached house","1","2011","0"
"Westmeath","Detached house","1","2012","0"
"Westmeath","Detached house","1","2013","0"
"Westmeath","Detached house","1","2014","0"
"Westmeath","Detached house","1","2015","0"
"Westmeath","Detached house","1","2016","0"
"Westmeath","Detached house","1","2017","0"
"Westmeath","Detached house","1","2018","0"
"Westmeath","Detached house","1","2019","0"
"Westmeath","Detached house","1","2020","0"
"Westmeath","Detached house","1","2021","0"
"Westmeath","Detached house","2","2008","0"
"Westmeath","Detached house","2","2009","0"
"Westmeath","Detached house","2","2010","249.89"
"Westmeath","Detached house","2","2011","475.125"
"Westmeath","Detached house","2","2012","223.62"
"Westmeath","Detached house","2","2013","457.795"
"Westmeath","Detached house","2","2014","480.81"
"Westmeath","Detached house","2","2015","473.515"
"Westmeath","Detached house","2","2016","521.635"
"Westmeath","Detached house","2","2017","557.915"
"Westmeath","Detached house","2","2018","630.66"
"Westmeath","Detached house","2","2019","646.67"
"Westmeath","Detached house","2","2020","673.05"
"Westmeath","Detached house","2","2021","0"
"Westmeath","Detached house","3","2008","684.07"
"Westmeath","Detached house","3","2009","601.15"
"Westmeath","Detached house","3","2010","540.715"
"Westmeath","Detached house","3","2011","538.41"
"Westmeath","Detached house","3","2012","520.955"
"Westmeath","Detached house","3","2013","512.85"
"Westmeath","Detached house","3","2014","519.38"
"Westmeath","Detached house","3","2015","550.16"
"Westmeath","Detached house","3","2016","607.565"
"Westmeath","Detached house","3","2017","660.17"
"Westmeath","Detached house","3","2018","730.885"
"Westmeath","Detached house","3","2019","801.545"
"Westmeath","Detached house","3","2020","842.03"
"Westmeath","Detached house","3","2021","865.87"
"Westmeath","Detached house","4+","2008","815.51"
"Westmeath","Detached house","4+","2009","760.305"
"Westmeath","Detached house","4+","2010","693.825"
"Westmeath","Detached house","4+","2011","659.94"
"Westmeath","Detached house","4+","2012","656.5"
"Westmeath","Detached house","4+","2013","644.69"
"Westmeath","Detached house","4+","2014","657.315"
"Westmeath","Detached house","4+","2015","686.915"
"Westmeath","Detached house","4+","2016","746.95"
"Westmeath","Detached house","4+","2017","813.985"
"Westmeath","Detached house","4+","2018","868.055"
"Westmeath","Detached house","4+","2019","964.35"
"Westmeath","Detached house","4+","2020","1021.73"
"Westmeath","Detached house","4+","2021","1030.58"
"Westmeath","Detached house","All","2008","724.67"
"Westmeath","Detached house","All","2009","674.51"
"Westmeath","Detached house","All","2010","612.09"
"Westmeath","Detached house","All","2011","590.435"
"Westmeath","Detached house","All","2012","578.095"
"Westmeath","Detached house","All","2013","564.65"
"Westmeath","Detached house","All","2014","572.905"
"Westmeath","Detached house","All","2015","599.47"
"Westmeath","Detached house","All","2016","656.815"
"Westmeath","Detached house","All","2017","715.435"
"Westmeath","Detached house","All","2018","777.96"
"Westmeath","Detached house","All","2019","845.285"
"Westmeath","Detached house","All","2020","897.78"
"Westmeath","Detached house","All","2021","903.75"
"Westmeath","Other flats","1","2008","195.695"
"Westmeath","Other flats","1","2009","402.055"
"Westmeath","Other flats","1","2010","188.235"
"Westmeath","Other flats","1","2011","370.215"
"Westmeath","Other flats","1","2012","367.985"
"Westmeath","Other flats","1","2013","371.38"
"Westmeath","Other flats","1","2014","374.335"
"Westmeath","Other flats","1","2015","373.52"
"Westmeath","Other flats","1","2016","404.385"
"Westmeath","Other flats","1","2017","456.16"
"Westmeath","Other flats","1","2018","532.8"
"Westmeath","Other flats","1","2019","546.425"
"Westmeath","Other flats","1","2020","592.195"
"Westmeath","Other flats","1","2021","562.75"
"Westmeath","Other flats","2","2008","0"
"Westmeath","Other flats","2","2009","0"
"Westmeath","Other flats","2","2010","0"
"Westmeath","Other flats","2","2011","0"
"Westmeath","Other flats","2","2012","0"
"Westmeath","Other flats","2","2013","0"
"Westmeath","Other flats","2","2014","0"
"Westmeath","Other flats","2","2015","0"
"Westmeath","Other flats","2","2016","251.85"
"Westmeath","Other flats","2","2017","0"
"Westmeath","Other flats","2","2018","0"
"Westmeath","Other flats","2","2019","0"
"Westmeath","Other flats","2","2020","0"
"Westmeath","Other flats","2","2021","0"
"Westmeath","Other flats","3","2008","0"
"Westmeath","Other flats","3","2009","0"
"Westmeath","Other flats","3","2010","0"
"Westmeath","Other flats","3","2011","0"
"Westmeath","Other flats","3","2012","0"
"Westmeath","Other flats","3","2013","0"
"Westmeath","Other flats","3","2014","0"
"Westmeath","Other flats","3","2015","0"
"Westmeath","Other flats","3","2016","0"
"Westmeath","Other flats","3","2017","0"
"Westmeath","Other flats","3","2018","0"
"Westmeath","Other flats","3","2019","0"
"Westmeath","Other flats","3","2020","0"
"Westmeath","Other flats","3","2021","0"
"Westmeath","Other flats","4+","2008","0"
"Westmeath","Other flats","4+","2009","0"
"Westmeath","Other flats","4+","2010","0"
"Westmeath","Other flats","4+","2011","0"
"Westmeath","Other flats","4+","2012","0"
"Westmeath","Other flats","4+","2013","0"
"Westmeath","Other flats","4+","2014","0"
"Westmeath","Other flats","4+","2015","0"
"Westmeath","Other flats","4+","2016","0"
"Westmeath","Other flats","4+","2017","0"
"Westmeath","Other flats","4+","2018","0"
"Westmeath","Other flats","4+","2019","0"
"Westmeath","Other flats","4+","2020","0"
"Westmeath","Other flats","4+","2021","0"
"Westmeath","Other flats","All","2008","215.675"
"Westmeath","Other flats","All","2009","415.565"
"Westmeath","Other flats","All","2010","198.22"
"Westmeath","Other flats","All","2011","392.655"
"Westmeath","Other flats","All","2012","391.07"
"Westmeath","Other flats","All","2013","397.37"
"Westmeath","Other flats","All","2014","405.805"
"Westmeath","Other flats","All","2015","397.825"
"Westmeath","Other flats","All","2016","431.715"
"Westmeath","Other flats","All","2017","483.85"
"Westmeath","Other flats","All","2018","561.055"
"Westmeath","Other flats","All","2019","560.19"
"Westmeath","Other flats","All","2020","617.39"
"Westmeath","Other flats","All","2021","594.69"
"Westmeath","Semi detached house","1","2008","0"
"Westmeath","Semi detached house","1","2009","0"
"Westmeath","Semi detached house","1","2010","0"
"Westmeath","Semi detached house","1","2011","0"
"Westmeath","Semi detached house","1","2012","0"
"Westmeath","Semi detached house","1","2013","0"
"Westmeath","Semi detached house","1","2014","0"
"Westmeath","Semi detached house","1","2015","0"
"Westmeath","Semi detached house","1","2016","0"
"Westmeath","Semi detached house","1","2017","0"
"Westmeath","Semi detached house","1","2018","0"
"Westmeath","Semi detached house","1","2019","0"
"Westmeath","Semi detached house","1","2020","0"
"Westmeath","Semi detached house","1","2021","0"
"Westmeath","Semi detached house","2","2008","613.34"
"Westmeath","Semi detached house","2","2009","569.745"
"Westmeath","Semi detached house","2","2010","539.22"
"Westmeath","Semi detached house","2","2011","504.69"
"Westmeath","Semi detached house","2","2012","470.365"
"Westmeath","Semi detached house","2","2013","462.955"
"Westmeath","Semi detached house","2","2014","490.67"
"Westmeath","Semi detached house","2","2015","496.205"
"Westmeath","Semi detached house","2","2016","540.14"
"Westmeath","Semi detached house","2","2017","584.98"
"Westmeath","Semi detached house","2","2018","669.31"
"Westmeath","Semi detached house","2","2019","716.975"
"Westmeath","Semi detached house","2","2020","712.17"
"Westmeath","Semi detached house","2","2021","660.17"
"Westmeath","Semi detached house","3","2008","690.465"
"Westmeath","Semi detached house","3","2009","629.815"
"Westmeath","Semi detached house","3","2010","576.36"
"Westmeath","Semi detached house","3","2011","554.47"
"Westmeath","Semi detached house","3","2012","542.28"
"Westmeath","Semi detached house","3","2013","538.075"
"Westmeath","Semi detached house","3","2014","547.415"
"Westmeath","Semi detached house","3","2015","583.37"
"Westmeath","Semi detached house","3","2016","644.46"
"Westmeath","Semi detached house","3","2017","705.355"
"Westmeath","Semi detached house","3","2018","757.89"
"Westmeath","Semi detached house","3","2019","830.355"
"Westmeath","Semi detached house","3","2020","898.305"
"Westmeath","Semi detached house","3","2021","946.9"
"Westmeath","Semi detached house","4+","2008","770"
"Westmeath","Semi detached house","4+","2009","700.745"
"Westmeath","Semi detached house","4+","2010","650.97"
"Westmeath","Semi detached house","4+","2011","623.62"
"Westmeath","Semi detached house","4+","2012","609"
"Westmeath","Semi detached house","4+","2013","601.915"
"Westmeath","Semi detached house","4+","2014","608.57"
"Westmeath","Semi detached house","4+","2015","655.06"
"Westmeath","Semi detached house","4+","2016","717.88"
"Westmeath","Semi detached house","4+","2017","781.345"
"Westmeath","Semi detached house","4+","2018","870.65"
"Westmeath","Semi detached house","4+","2019","931.01"
"Westmeath","Semi detached house","4+","2020","994.5"
"Westmeath","Semi detached house","4+","2021","1039.87"
"Westmeath","Semi detached house","All","2008","712.345"
"Westmeath","Semi detached house","All","2009","646.925"
"Westmeath","Semi detached house","All","2010","599.065"
"Westmeath","Semi detached house","All","2011","572.5"
"Westmeath","Semi detached house","All","2012","561.155"
"Westmeath","Semi detached house","All","2013","554.65"
"Westmeath","Semi detached house","All","2014","564.45"
"Westmeath","Semi detached house","All","2015","601.78"
"Westmeath","Semi detached house","All","2016","662.57"
"Westmeath","Semi detached house","All","2017","719.97"
"Westmeath","Semi detached house","All","2018","788.72"
"Westmeath","Semi detached house","All","2019","857.295"
"Westmeath","Semi detached house","All","2020","914.41"
"Westmeath","Semi detached house","All","2021","950.64"
"Westmeath","Terrace house","1","2008","0"
"Westmeath","Terrace house","1","2009","0"
"Westmeath","Terrace house","1","2010","0"
"Westmeath","Terrace house","1","2011","0"
"Westmeath","Terrace house","1","2012","0"
"Westmeath","Terrace house","1","2013","0"
"Westmeath","Terrace house","1","2014","0"
"Westmeath","Terrace house","1","2015","0"
"Westmeath","Terrace house","1","2016","0"
"Westmeath","Terrace house","1","2017","0"
"Westmeath","Terrace house","1","2018","0"
"Westmeath","Terrace house","1","2019","0"
"Westmeath","Terrace house","1","2020","0"
"Westmeath","Terrace house","1","2021","0"
"Westmeath","Terrace house","2","2008","600.65"
"Westmeath","Terrace house","2","2009","540.08"
"Westmeath","Terrace house","2","2010","497.855"
"Westmeath","Terrace house","2","2011","478.035"
"Westmeath","Terrace house","2","2012","463.495"
"Westmeath","Terrace house","2","2013","469.895"
"Westmeath","Terrace house","2","2014","484.77"
"Westmeath","Terrace house","2","2015","529.71"
"Westmeath","Terrace house","2","2016","544.175"
"Westmeath","Terrace house","2","2017","593.68"
"Westmeath","Terrace house","2","2018","658.165"
"Westmeath","Terrace house","2","2019","742.28"
"Westmeath","Terrace house","2","2020","787.82"
"Westmeath","Terrace house","2","2021","801"
"Westmeath","Terrace house","3","2008","698.855"
"Westmeath","Terrace house","3","2009","655.995"
"Westmeath","Terrace house","3","2010","573.195"
"Westmeath","Terrace house","3","2011","544.93"
"Westmeath","Terrace house","3","2012","538.27"
"Westmeath","Terrace house","3","2013","532.4"
"Westmeath","Terrace house","3","2014","542.49"
"Westmeath","Terrace house","3","2015","567.09"
"Westmeath","Terrace house","3","2016","631.37"
"Westmeath","Terrace house","3","2017","675.11"
"Westmeath","Terrace house","3","2018","716.19"
"Westmeath","Terrace house","3","2019","805.085"
"Westmeath","Terrace house","3","2020","888.585"
"Westmeath","Terrace house","3","2021","900.38"
"Westmeath","Terrace house","4+","2008","394.695"
"Westmeath","Terrace house","4+","2009","400.24"
"Westmeath","Terrace house","4+","2010","722.235"
"Westmeath","Terrace house","4+","2011","640.45"
"Westmeath","Terrace house","4+","2012","616.71"
"Westmeath","Terrace house","4+","2013","625.38"
"Westmeath","Terrace house","4+","2014","0"
"Westmeath","Terrace house","4+","2015","0"
"Westmeath","Terrace house","4+","2016","770.715"
"Westmeath","Terrace house","4+","2017","786.345"
"Westmeath","Terrace house","4+","2018","0"
"Westmeath","Terrace house","4+","2019","0"
"Westmeath","Terrace house","4+","2020","501.94"
"Westmeath","Terrace house","4+","2021","0"
"Westmeath","Terrace house","All","2008","666.245"
"Westmeath","Terrace house","All","2009","635.385"
"Westmeath","Terrace house","All","2010","576.75"
"Westmeath","Terrace house","All","2011","542.305"
"Westmeath","Terrace house","All","2012","525.82"
"Westmeath","Terrace house","All","2013","523.25"
"Westmeath","Terrace house","All","2014","533.07"
"Westmeath","Terrace house","All","2015","568.385"
"Westmeath","Terrace house","All","2016","617.325"
"Westmeath","Terrace house","All","2017","656.01"
"Westmeath","Terrace house","All","2018","712.975"
"Westmeath","Terrace house","All","2019","792.91"
"Westmeath","Terrace house","All","2020","886.415"
"Westmeath","Terrace house","All","2021","927.73"
"Wexford","All","1","2008","551.055"
"Wexford","All","1","2009","519.54"
"Wexford","All","1","2010","490.255"
"Wexford","All","1","2011","452.26"
"Wexford","All","1","2012","417.355"
"Wexford","All","1","2013","417.205"
"Wexford","All","1","2014","422.8"
"Wexford","All","1","2015","434.155"
"Wexford","All","1","2016","470.685"
"Wexford","All","1","2017","516.375"
"Wexford","All","1","2018","544.225"
"Wexford","All","1","2019","570.55"
"Wexford","All","1","2020","594.12"
"Wexford","All","1","2021","616.5"
"Wexford","All","2","2008","678.6"
"Wexford","All","2","2009","630.285"
"Wexford","All","2","2010","575.415"
"Wexford","All","2","2011","542.23"
"Wexford","All","2","2012","517.3"
"Wexford","All","2","2013","510.51"
"Wexford","All","2","2014","509.21"
"Wexford","All","2","2015","526.175"
"Wexford","All","2","2016","558.07"
"Wexford","All","2","2017","609.2"
"Wexford","All","2","2018","661.3"
"Wexford","All","2","2019","704.9"
"Wexford","All","2","2020","734.125"
"Wexford","All","2","2021","757.59"
"Wexford","All","3","2008","734.6"
"Wexford","All","3","2009","685.935"
"Wexford","All","3","2010","635.44"
"Wexford","All","3","2011","615.365"
"Wexford","All","3","2012","590.33"
"Wexford","All","3","2013","589.67"
"Wexford","All","3","2014","589.365"
"Wexford","All","3","2015","602.48"
"Wexford","All","3","2016","639.055"
"Wexford","All","3","2017","688.495"
"Wexford","All","3","2018","752.105"
"Wexford","All","3","2019","799.745"
"Wexford","All","3","2020","827.155"
"Wexford","All","3","2021","845.58"
"Wexford","All","4+","2008","813.575"
"Wexford","All","4+","2009","760.005"
"Wexford","All","4+","2010","702.335"
"Wexford","All","4+","2011","682.575"
"Wexford","All","4+","2012","657.6"
"Wexford","All","4+","2013","648.68"
"Wexford","All","4+","2014","654.315"
"Wexford","All","4+","2015","692.45"
"Wexford","All","4+","2016","738.86"
"Wexford","All","4+","2017","792.05"
"Wexford","All","4+","2018","870.09"
"Wexford","All","4+","2019","913.35"
"Wexford","All","4+","2020","934.655"
"Wexford","All","4+","2021","964.43"
"Wexford","All","All","2008","711.52"
"Wexford","All","All","2009","663.785"
"Wexford","All","All","2010","615.1"
"Wexford","All","All","2011","589.735"
"Wexford","All","All","2012","564.845"
"Wexford","All","All","2013","558.85"
"Wexford","All","All","2014","558.93"
"Wexford","All","All","2015","574.505"
"Wexford","All","All","2016","610.75"
"Wexford","All","All","2017","659.775"
"Wexford","All","All","2018","718.68"
"Wexford","All","All","2019","758.765"
"Wexford","All","All","2020","781.625"
"Wexford","All","All","2021","800.91"
"Wexford","Apartment","1","2008","570.34"
"Wexford","Apartment","1","2009","532.73"
"Wexford","Apartment","1","2010","482.09"
"Wexford","Apartment","1","2011","453.515"
"Wexford","Apartment","1","2012","428.56"
"Wexford","Apartment","1","2013","424.35"
"Wexford","Apartment","1","2014","432.175"
"Wexford","Apartment","1","2015","437.25"
"Wexford","Apartment","1","2016","480.47"
"Wexford","Apartment","1","2017","539.87"
"Wexford","Apartment","1","2018","562.43"
"Wexford","Apartment","1","2019","582.35"
"Wexford","Apartment","1","2020","605.11"
"Wexford","Apartment","1","2021","634.23"
"Wexford","Apartment","2","2008","689.36"
"Wexford","Apartment","2","2009","629.39"
"Wexford","Apartment","2","2010","577.605"
"Wexford","Apartment","2","2011","545.4"
"Wexford","Apartment","2","2012","513.395"
"Wexford","Apartment","2","2013","510.51"
"Wexford","Apartment","2","2014","507.895"
"Wexford","Apartment","2","2015","524.76"
"Wexford","Apartment","2","2016","553.615"
"Wexford","Apartment","2","2017","603.67"
"Wexford","Apartment","2","2018","668.905"
"Wexford","Apartment","2","2019","710.275"
"Wexford","Apartment","2","2020","740.59"
"Wexford","Apartment","2","2021","768.45"
"Wexford","Apartment","3","2008","369.82"
"Wexford","Apartment","3","2009","705.88"
"Wexford","Apartment","3","2010","606.725"
"Wexford","Apartment","3","2011","587.06"
"Wexford","Apartment","3","2012","576.57"
"Wexford","Apartment","3","2013","606.575"
"Wexford","Apartment","3","2014","628.61"
"Wexford","Apartment","3","2015","582.89"
"Wexford","Apartment","3","2016","601.16"
"Wexford","Apartment","3","2017","694.03"
"Wexford","Apartment","3","2018","747.38"
"Wexford","Apartment","3","2019","775.31"
"Wexford","Apartment","3","2020","811.825"
"Wexford","Apartment","3","2021","850.82"
"Wexford","Apartment","4+","2008","0"
"Wexford","Apartment","4+","2009","0"
"Wexford","Apartment","4+","2010","0"
"Wexford","Apartment","4+","2011","0"
"Wexford","Apartment","4+","2012","0"
"Wexford","Apartment","4+","2013","0"
"Wexford","Apartment","4+","2014","0"
"Wexford","Apartment","4+","2015","0"
"Wexford","Apartment","4+","2016","0"
"Wexford","Apartment","4+","2017","0"
